"Бакай","О ","Казахстанская",668827,"Кандыагаш-95, Никель-40",
"Бакировка","Б ","Южная",446027,"Люботин-100, Басы-61",
"Бакиханов","О ","Азербайджанская",547069,"Баладжары-20",
"Бакланово (ОП.)","О ","Юго-Западная",325034,,
"Баксай","О ","Казахстанская",661832,"Акжайык-68, Дины Нурпеисовой (рзд)-224",
"Бактрия","О 3","Узбекская",735307,"Болдыр-88, Термез-11",
"Бактысай (рзд.)","О ","Казахстанская",672019,"Кандыагаш-1024, Арысь I-309",
"Баку-Пассажирская","П ","Азербайджанская",547112,"Баку-Товарная-1",
"Бакуриани","О ","Грузинская",577736,"Хашури-68",
"Бакурцихе (ОП.)","О ","Грузинская",561846,,
"Баку-Товарная","1,3","Азербайджанская",547105,"ТП",
"Баку-Товарная (натерминал)","1,3","Азербайджанская",547603,"ТП",
"Баку-Товарная-Паром",,"Азербайджанская",549204,"ТП",
"Баку-Торговая Пристань",3,"Азербайджанская",547302,"ТП",
"Баку-ТорговаяПристань (перев.)",3,"Азербайджанская",547209,"Баку-Товарная-2",
"Баку-ТорговаяПристань",3,"Азербайджанская",547302,"Баку-Товарная-2",
"Баку-ТорговаяПристань (эксп.)",3,"Азербайджанская",547406,"Баку-Товарная-2",
"Бакшеевка (ОП.)","Б ","Южная",433328,,
"Бакэлектроавтомат (ОП.)","О ","Азербайджанская",547711,,
"Бала-Бегманлы (рзд.)","О ","Азербайджанская",551863,"Османлы-Новые-126, Джульфа-223",
"Балабек (ОП.)","О ","Азербайджанская",551844,,
"Балабино (ОП.)","О ","Приднепровская",460715,,
"Баладжары","П 1,2,3,4","Азербайджанская",546808,"ТП",
"Балаклея","П 1,4","Южная",443902,"Основа-76, Светогорск-77",
"Балаклея I (ОП.)","О ","Одесская",422728,,
"Балаклея II (ОП.)","О ","Одесская",422713,,
"Балакты-Коль","О ","Казахстанская",708940,"Семипалатинск-187, Актогай-281",
"Балгалы","О ","Казахстанская",701122,"Актогай-382, Алма-Ата I-175",
"Бале","О ","Латвийска",111010,"Иерики-40, Лугажи-50",
"Балин","Б 3","Юго-Западная",333204,"Ярмолинцы-40, Ларга-67",
"Балканабат","П 1,2,3,4,5,9","Туркменская",754007,"Туркменбаши I-158, Мары-745",
"Балки","П ","Южная",442308,"Красноград-12, Лозовая-83",
"Балкунай (ОП.)","О ","Литовская",123639,,
"Балла-Ишем","Б ","Туркменская",753964,"Туркменбаши I-171, Мары-732",
"Баловка","О 1,3","Приднепровская",455702,"Новомосковск-Днепровский-33, Баглей-40",
"Баловное","О 1,3","Одесская",419509,"Колосовка-79, Николаев-26",
"Баложи","О ","Латвийска",91103,"Елгава-30, Торнякалнс-10",
"Балта","П 1,3","Одесская",406903,"Подгородная-133, Котовск-22",
"Балтамишкис (ОП.)","Б ","Литовская",120950,,
"Балтэзерс (ОП.)","О ","Латвийска",95513,,
"Балхана","П ","Туркменская",750434,"Мары-221, Туркменабад I-22",
"Балхаш I","П 1,2,3,5,8Н,9","Казахстанская",677506,"Мойынты-132, Актогай-392",
"Балхаш II","П ","Казахстанская",677510,"Мойынты-136, Актогай-388",
"Балынци (ОП.)","О ","Львовская",388832,,
"Бамы","П 1,4","Туркменская",753606,"Туркменбаши I-395, Мары-508",
"Бандурка","П ","Одесская",412209,"Помошная-36, Подгородная-13",
"Банилов (ОП.)","О ","Львовская",389426,,
"Баничи","Х ","Юго-Западная",328507,"Конотоп-131, Хутор-Михайловский-86",
"Бантышево","О 3","Донецкая",492400,"Славянск-22, Лозовая-83",
"Бар","Б 1,3,4,8Н","Юго-Западная",332606,"Жмеринка-30, Могилев-Подольский-84",
"Барабой","О ","Одесская",401929,"Белгород-44, Одесса-Застава I-46",
"Баравуха","Б ","Белорусская",162116,"Полоцк парк Громы-15, Бигосово-70",
"Барановичи-Полесские","П 1,3","Белорусская",138901,"Барановичи-Центральные-4, Лунинец-116",
"Барановичи-Северные","Б ","Белорусская",138437,"Барановичи-Центральные-7",
"Барановичи-Центральные","Б 1,3,4,5,8,10","Белорусская",138507,"ТП",
"Бараново (ОП.)","О ","Южная",449311,,
"Баранье (ОП.)","Б ","Юго-Западная",341221,,
"Бараташвили (ОП.)","О ","Грузинская",573843,,
"Барбаров",3,"Белорусская",151408,"Калинковичи-41, Словечно-48",
"Барбешты (рзд.)","Б ","Львовская",389445,"Лужаны-28, Коломыя-56",
"Барвенково","П 1,3","Донецкая",492608,"Славянск-42, Лозовая-63",
"Барвиновка (ОП.)","О ","Юго-Западная",348036,,
"Барвинок (ОП.)","О ","Одесская",414736,,
"Баргушеты","П ","Азербайджанская",554804,"Гаджигабул(б.Кази-Магомед)-110, Беюк-Кясик-266",
"Барда","П 1,3,4","Азербайджанская",555309,"Акстафа-194, Гаджигабул(б.Кази-Магомед)-199",
"Барджисхеви","О ","Грузинская",561831,"Тбилиси-Узловая-107",
"Баркалабово (ОП.)","О ","Белорусская",156127,,
"Баркасово","Б ","Львовская",383006,"Стрый-167, Батево-8",
"Бармак (рзд.)","О ","Казахстанская",685339,"Кустанай-131, Новоишимская-92",
"Бармыш (ОП.)","О ","Грузинская",574136,,
"Баронская (ОП.)","Б ","Донецкая",506618,,
"Барраж","Б 1,3","Узбекская",721802,"Ташкент-Товарный-52",
"Барса-Кельмес","1,3","Узбекская",744607,"Найманкуль-189, Каракалпакстан-242",
"Барсуки","Б ","Белорусская",156134,"Могилев II(б. Могилев II-на-Днепре)-31, Жлобин-93",
"Барсуки (ОП.)","О ","Белорусская",141336,,
"Бартаз (рзд.)","О 3","Азербайджанская",551308,"Османлы-Новые-235, Джульфа-114",
"Бархударлы (эксп.)",,"Азербайджанская",557709,"Акстафа-45, Бар-15",
"Бархударлы","П 3","Азербайджанская",557501,"Акстафа-30",
"Барышевка","Б 1,3","Юго-Западная",322708,"Дарница-52, Гребенка-84",
"Басагаш (ОП.)","О ","Казахстанская",685324,,
"Басарабяска","П 1,3,4","Молдавская",399004,"ТП",
"Басарабяска (эксп.)",,"Молдавская",392402,"ТП",
"Баскаки (ОП.)","О ","Юго-Западная",348426,,
"Басов Кут (ОП.)","О ","Львовская",356668,,
"Бастуны","Б 1,3","Белорусская",137805,"Лида-23, Беняконе-22",
"Басы","П 3,8Н,10Н","Южная",445607,"ТП",
"Батакяй","Б ","Литовская",106603,"Пагегяй-54, Радвилишкис-94",
"Батали (ОП.)","О ","Белорусская",160341,,
"Баталы","Б 3","Казахстанская",682608,"Аксу (обгп)-63, Астана-706",
"Батево (эксп.)",,"Львовская",382605,"ТП",
"Батево","П 1,3","Львовская",382501,"ТП",
"Батманка (ОП.)","О ","Донецкая",482786,,
"Батрадь (ОП.)","О ","Львовская",382540,,
"Батуми (эксп.)",,"Грузинская",571405,"Самтредиа-104",
"Батуми","1,3,8Н,10Н","Грузинская",571509,"ТП",
"Батуми (паром,) (эксп.)",,"Грузинская",579708,"Самтредиа-104",
"Батуми (паром,на Варну) (эксп.)",,"Грузинская",579905,"Самтредиа-104",
"Батуми(паром, на Румынию) (эксп.)",,"Грузинская",577900,"Самтредиа-104",
"Батуми-паромная-Керчь",,"Грузинская",578006,"Самтредиа-104",
"Батуринская","Б 3","Приднепровская",466904,"Апостолово-30, Кривой Рог-Главный-9",
"Батча (ОП.)","О ","Белорусская",131283,,
"Батятыче (ОП.)","О ","Львовская",370913,,
"Бауманская","О 3","Казахстанская",686308,"Зерновая-47, Новоишимская-123",
"Бахарден","П 1,2,4,9","Туркменская",753409,"Туркменбаши I-459, Мары-444",
"Бахмач-Гомельский","1,3,4","Юго-Западная",326107,"Бахмач-Пассажирский-3",
"Бахмач-Киевский","О 3,5","Юго-Западная",325903,"Нежин-67, Бахмач-Пассажирский-3",
"Бахмач-Пассажирский","Б 1,3","Юго-Западная",326003,"ТП",
"Бахмут (ОП.)","О ","Молдавская",391801,,
"Бахмутовка (ОП.)","О ","Донецкая",507818,,
"Бахт","Б 1,3,4","Узбекская",724800,"Ташкент-Товарный-100, Хаваст-59",
